cityOriginId,cityOriginName,allProperties,destinationType,propertyId,propertyClass,reviewScore,page,position,propertyOriginName,propertyURL,propertyLatitude,propertyLongitude,hotel_desc,propertyAddress,numberOfReviews
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,861089,2.5,4.4,7,293,Comfort Suites,https://www.expedia.com/Orlando-Hotels-Comfort-Suites.h861089.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481831097406&c=30e85af8-b1be-47fb-a821-4e9cd510a85b&,28.481228,-81.453845,"This all-suites hotel lies in a tranquil resort development a half mile from Universal Studios Orlando, home of the Wizarding World of Harry Potter, and City Walk, 2 miles from Wet 'n Wild, and 6 miles from SeaWorld.","5617 Major Blvd, Orlando, FL, 32819",427
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,874635,3,4.6,2,77,Polynesian Isles by Diamond Resorts,https://www.expedia.com/Disneys-Maingate-East-Hotels-Polynesian-Isles-By-Diamond-Resorts.h874635.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830315674&c=0e672583-0ab8-4560-b811-f88da5442c7d&,28.338385,-81.495979,"Offering a quiet and scenic setting, this Kissimmee hotel is about 2.5 miles from the <b>Downtown Disney</b> Area, 5.5 miles from SeaWorld, and 7 miles from <b>Walt Disney World</b> Resort.","3045 Polynesian Isle Blvd., Kissimmee, FL, 34746",759
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,886475,2.5,4,2,73,Country Inn & Suites By Carlson Orlando Airport,https://www.expedia.com/Orlando-International-Airport-Hotels-Country-Inn-Suites-By-Carlson-Orlando-Airport.h886475.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830315674&c=0e672583-0ab8-4560-b811-f88da5442c7d&,28.460062,-81.313411,"Situated near the airport, this hotel is 1.7 mi (2.8 km) from Orlando Watersports Complex and within 6 mi (10 km) of Florida Mall and Ventura Country Club. Oak Ridge Gun Range and Lake Conway are also within 6 mi (10 km).","5440 Forbes Pl, Orlando, FL, 32812",570
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,889939,4,4.1,6,235,Crowne Plaza Orlando Universal,https://www.expedia.com/Orlando-Hotels-Crowne-Plaza-Orlando-Universal.h889939.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830942838&c=44495c26-2779-4e68-8b74-3a668e6c8ca9&,28.451459,-81.465307,"This hotel, located on Universal Boulevard, is just a quick walk from Orlando's world-renowned International Drive.","7800 Universal Boulevard, Orlando, FL, 32819",509
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,890951,3.5,4.1,3,127,Mystic Dunes Resort & Golf Club by Diamond Resorts,https://www.expedia.com/Disneys-Maingate-West-Hotels-Mystic-Dunes-Resort-Golf-Club-By-Diamond-Resorts.h890951.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830436393&c=1111bb30-817f-4ee2-8de8-a701624c650d&,28.316417,-81.591398,"Set on 600 lushly landscaped acres near Celebration, Mystic Dunes Resort & Golf Club by Diamond Resorts is just 2 miles from <b>Walt Disney World</b> Resort and a short drive from Universal Studios Orlando, SeaWorld, and other popular Central Florida attractions.","7600 Mystic Dunes Lane, Kissimmee, FL, 34747",1885
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,891176,2,2.8,10,411,Orlando Continental Plaza Hotel,https://www.expedia.com/Orlando-Hotels-Orlando-Continental-Plaza-Hotel.h891176.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481831464744&c=621df958-813b-4688-9ea6-e59ccec114df&,28.462996,-81.465906,"Located across the street from Wet 'n Wild, this hotel is also 2 blocks from Universal Studios, 2 miles from the Orange County Convention Center, 8 miles from SeaWorld Orlando, and 12 miles from <b>Walt Disney World</b> Resort.","6825 Visitor's Circle at Intl. Dr, Orlando, FL, 32819",2080
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,892256,2,2.5,9,380,Howard Johnson Enchanted Land,https://www.expedia.com/Disneys-Maingate-East-Hotels-Howard-Johnson-Enchanted-Land.h892256.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481831358983&c=355a7912-7d30-4c7f-aa26-0946b9e108ff&,28.333277,-81.482095,"Adjacent to US-192, this hotel is within 4 miles of <b>Walt Disney World</b> Resort and SeaWorld, and less than 20 miles from the airport.","4985 W Irlo Bronson Hwy, Kissimmee, FL, 34746",702
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,897538,4,4.5,1,2,JW Marriott Orlando Grande Lakes,https://travelads.hlserve.com/TravelAdsService/v3/Hotels/TravelAdClickRedirect?trackingData=Cmp-LyuFKtmN41ZCc0/bHFMmXNMAecflvJXQKKk8WZwgE2wW30ylVxsn/IVGRJGBH/Cv6Q6pmVswL+9H5qi8moDSTMksr0URdXlAFY8d99sLMCg26H/XQDzSo33h+i0qPcH7j4xu6XeZPLfPb0M6Qe51Qm5FLkI+OkpklctvZzRgrKpvT3pd5VrJQeVlU1rCL/adatPi11D0q9D5Hd9R2T8ikvZ+KANzJFQFudFMFgPo11ox0ks3dXXNKnwmjwkPZDMO0Lq7H39TlWn2uXK+ViWW03YcfRdaio+KNSJwpqa/mp1CSG5/sCJFJLKWoG6L1SRGx4N69LL6mEIH90Np1sjQVlVrgPiTPOfhYhuf5BJ+4L0lknldIJPDqVsl9iVm54ihSPxo9sLqSXxWhmvPLrryacstmwsCz/AyI78n0FFdzOD+FXOivwJXU/0InwosVrN0xKfBWdwCO8ASpnGWt0XsYFS5LV17lCKlIfBdEIB4lpCSmG6QVnWaUZOus+v5jg1wrueGkqZbQk5dV8G97ks8rnNAyW/ehPw3NhuT1BYi32n3cx3nWQ4cRPrbEhUl7i7QDFZRtixg3wQ249YbyCpIeCs/CtwQ1xpOcE6BKq1cMhA0Ic8eO1xzIMt4X+sPOi/IfO7gX4Ajn6E4YalqtD4jpflfVJekGPNdRtgrg4i+Wo2Yf217gHlRk9UY0DvYjctYaecQN1Qibuu1s4+Y98TYa3yqBgL7preTPQNdbWVl9qel1dsXG84kNou2CTCnXr4+WLAWDY1Mq3FLCAcXIk93zyH/OoF/Hn0yMJElO+3x5tTVtKohYHzMNtwCOUhWxMi316zgI5wzGYdtwa7P3u6yDUbnpW1OrznPwcRKNDFBm2CXrEz1EufbxPtCKqc8eaE5naNrJdAhBzG6Y1qg0mfYH0yPGkMyjBXApaWNkCip+W+cSsDCLpXzzIY/3p6uULmvKhZ+udvg2/ExHTRGucRXZ7qETgKs6YsBdkCblGB8wFzG6yTprzIAFBJnuZfG0+wml3ZCXFxwX2LW1PkPGqVsPXL0Tf84znGG3JPK98wu3T7mw9hQeaW4JlbVC+OH6h/yPzVezDrflKe8Hbwb5C17UQikwLc2IXiNC9EAz7QzJFYBiAJBothrIw==&rank=1&testVersionOverride=9662.36494.1%2C12564.46267.0&destinationUrl=https%3A%2F%2Fwww.expedia.com%2FInternational-Drive-Hotels-JW-Marriott-Orlando-Grande-Lakes.h897538.Hotel-Information%3Fchkin%3D12%252F15%252F2016%26chkout%3D12%252F16%252F2016%26rm1%3Da2%26hwrqCacheKey%3D70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830145800%26c%3Dc6455d20-0354-47e9-bebd-51d55ceef93b%26&candidateHmGuid=6c429438-e73d-4957-a828-bb75d25a4673&beaconIssued=2016-12-15T19:27:38,28.410193,-81.430842,"Adjacent to a Greg Norman–designed golf course and situated on 500 lushly landscaped acres, this JW Marriott is 2 miles from SeaWorld, 5 miles from Florida Mall, and 15 miles from <strong>Magic Kingdom®</strong> Park.","4040 Central Florida Pkwy, Orlando, FL, 32837",387
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,897604,3,3.4,1,37,Ramada Plaza Resort and Suites Orlando International Drive,https://www.expedia.com/Orlando-Hotels-Ramada-Plaza-Resort-And-Suites-Orlando-International-Drive.h897604.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830145800&c=c6455d20-0354-47e9-bebd-51d55ceef93b&,28.458706,-81.469779,"Overlooking Sandy Lake, this hotel is near Wet &#39;n Wild (2 blocks), Universal Studios (1 mile), Orange County Convention Center (3 miles), and <b>Walt Disney World</b> Theme Parks (10 miles).","6500 International Dr, Orlando, FL, 32819",912
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,910318,3,4.4,8,318,Homewood Suites By Hilton Orlando-Nearest Universal Studios,https://www.expedia.com/Orlando-Hotels-Homewood-Suites-By-Hilton-Orlando-Nearest-Universal-Studios.h910318.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481831235011&c=a64c617d-1b4d-4bd6-a44d-0028c5562c52&,28.464778,-81.461893,"This Orlando all-suite hotel is situated just off I-4, less than 1 mile from Universal Studios Orlando. Skyventure Orlando is a half-mile from the property, and Wet N' Wild is 1.5 miles away.","5893 American Way, Orlando, FL, 32819",417
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,967413,3,4.2,6,223,Wingate by Wyndham - Orlando International Airport,https://www.expedia.com/Orlando-International-Airport-Hotels-Wingate-By-Wyndham-Orlando-International-Airport.h967413.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830942838&c=44495c26-2779-4e68-8b74-3a668e6c8ca9&,28.462574,-81.307687,"This Wingate by Wyndham hotel is located 2 traffic lights from the Orlando International Airport in the Lee Vista Business Park, walking distance to several restaurants, and 10 miles from the Orlando/Orange County Convention Center.","5750 Hazeltine National Drive Dr, Orlando, FL, 32822",797
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,969423,3,4.5,8,324,Hilton Garden Inn Orlando International Drive North,https://www.expedia.com/Orlando-Hotels-Hilton-Garden-Inn-Orlando-International-Drive-North.h969423.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481831235011&c=a64c617d-1b4d-4bd6-a44d-0028c5562c52&,28.464771,-81.46133,"Located in Sand Lake, this hotel is within 1 mi (2 km) of iFLY Orlando and Wet 'n Wild. <b>Universal’s Islands of Adventure</b>™ and I-Drive 360 are also within 2 mi (3 km).","5877 American Way, Orlando, FL, 32819",496
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,992499,5,4.5,1,32,"Reunion Resort, A Salamander Golf & Spa Resort",https://www.expedia.com/Disneys-Maingate-West-Hotels-Reunion-Resort.h992499.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830145800&c=c6455d20-0354-47e9-bebd-51d55ceef93b&,28.269722,-81.588013,"Reunion Resort, A Salamander Golf & Spa Resort is a 13-minute drive from <b>Walt Disney World</b> Resort, and 20 minutes from SeaWorld® Orlando and Universal Orlando Resort. Gatorland and the Kennedy Space Center are 25 minutes and an hour by car respectively.","7593 Gathering Drive, Kissimmee, FL, 34747",719
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,1029950,4.5,4.5,2,58,Omni Orlando Resort at ChampionsGate,https://www.expedia.com/Disneys-Maingate-West-Hotels-Omni-Orlando-Resort-At-ChampionsGate.h1029950.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830315674&c=0e672583-0ab8-4560-b811-f88da5442c7d&,28.261267,-81.623209,"Omni Orlando Resort at ChampionsGate makes a perfect base for golfers and theme park addicts. It’s a 15-minute free shuttle ride from <b>Walt Disney World</b> Resort, and 20 minutes by car from Universal Orlando Resort® and SeaWorld®.","1500 Masters Blvd, Champions Gate, FL, 33896",994
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,1056615,3.5,4.2,6,251,Bahama Bay Resort by Wyndham Vacation Rentals,https://www.expedia.com/Disneys-Maingate-West-Hotels-Bahama-Bay-Resort-By-Wyndham-Vacation-Rentals.h1056615.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830942838&c=44495c26-2779-4e68-8b74-3a668e6c8ca9&,28.321891,-81.658819,"This condo is 10 minutes from the <b>Walt Disney World</b> Resort, and is set on the banks of Lake Davenport.","400 Grand Bahama Blvd, Davenport, FL, 33897",983
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,1080602,3.5,4.6,5,189,Hilton Grand Vacations at Tuscany Village,https://www.expedia.com/Orlando-Hotels-Hilton-Grand-Vacations-At-Tuscany-Village.h1080602.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830777134&c=5eb48d13-90e5-43dd-b832-e039b76ffc04&,28.386942,-81.488475,"This Tuscan-style hotel is on International Drive, adjacent to the Premium Outlet Mall and 3 miles from Walt Disney World® Resort. SeaWorld Orlando is only 5 miles away.","8122 Arrezzo Way, Orlando, FL, 32821",1069
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,1384631,3.5,4.5,1,19,Floridays Resort Orlando,https://www.expedia.com/Orlando-Hotels-Floridays-Resort-Orlando.h1384631.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830145800&c=c6455d20-0354-47e9-bebd-51d55ceef93b&,28.386368,-81.481508,"This Orlando resort, 2 miles from SeaWorld and 4 miles from <b>Walt Disney World</b> Resort, offers on-site theme park ticket sales and a complimentary shuttle; Orlando Premium Outlets are within walking distance.","12562 International Drive, Orlando, FL, 32821",2939
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,1460425,4.5,4.6,2,71,Rosen Shingle Creek,https://www.expedia.com/International-Drive-Hotels-Rosen-Shingle-Creek.h1460425.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830315674&c=0e672583-0ab8-4560-b811-f88da5442c7d&,28.425758,-81.442608,"Set on 230 acres of lush landscape, this resort is on Universal Boulevard, close to the Orange County Convention Center, SeaWorld Orlando, and Universal Studios.","9939 Universal Blvd, Orlando, FL, 32819",810
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,1523018,3.5,4.4,14,592,Vista Cay Resort by Millenium,https://www.expedia.com/International-Drive-Hotels-Vista-Cay-Resort-By-Millenium.h1523018.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481831904174&c=27e69c5b-e6b1-46a6-853e-6c23db922c9d&,28.428927,-81.448604,"This lakefront resort complex is within 2 miles (3.2 kilomenters) of SeaWorld, 3 miles (4.8 kilometers) from Universal Studios, and 8 miles (12.8 kilometers) from <b>Walt Disney World</b> Resort.","4874 Cayview Avenue, Orlando, FL, 32819",453
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,1543827,3.5,4.3,1,24,WorldQuest Orlando Resort,https://www.expedia.com/Orlando-Hotels-WorldQuest-Orlando-Resort.h1543827.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830145800&c=c6455d20-0354-47e9-bebd-51d55ceef93b&,28.349852,-81.507441,This family-friendly Orlando condominium resort is within 2 miles of <b>Walt Disney World</b> Resort. <b>Epcot</b> and Orlando Premium Outlet stores are within 4 miles and SeaWorld is 6 miles away.,"8849 Worldquest Blvd, Orlando, FL, 32821",2027
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,1688356,3.5,4.3,11,466,Caribe Cove Resort by Wyndham Vacation Rentals,https://www.expedia.com/Disneys-Maingate-West-Hotels-Caribe-Cove-Resort-By-Wyndham-Vacation-Rentals.h1688356.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481831561009&c=60addb44-1853-46f6-99b1-ce02e0df33d5&,28.337935,-81.64869,"Caribe Cove Resort by Wyndham Vacation Rentals is nestled within a tranquil wooded landscape, a 15-minute drive from <b>Disney's Animal Kingdom</b> Theme Park and <b>Disney's All-Star Movies</b> Resort. There are 5 golf courses within 5 miles (8 km), and Italian and Chinese restaurants are a 5-minute drive.","9000 Treasure Trove Ln, Kissimmee, FL, 34747",1523
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,1759572,4,4.1,3,97,Melia Orlando Suite Hotel at Celebration,https://www.expedia.com/Disneys-Maingate-East-Hotels-Melia-Orlando-Suite-Hotel-At-Celebration.h1759572.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830436393&c=1111bb30-817f-4ee2-8de8-a701624c650d&,28.329354,-81.535804,"Melia Orlando Suite Hotel at Celebration is a 5-minute drive from <b>Walt Disney World</b> Resort. It's a 12-minute drive from SeaWorld® Orlando, 15 minutes to Lake Buena Vista Factory Stores, and 20 minutes to Universal Orlando Resort.","225 Celebration Pl, Celebration, FL, 34747",858
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,1841539,3.5,4.4,1,22,The Point Orlando Resort,https://www.expedia.com/Orlando-Hotels-The-Point-Orlando-Resort.h1841539.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830145800&c=c6455d20-0354-47e9-bebd-51d55ceef93b&,28.456084,-81.462043,"For families looking for a base near Orlando theme parks, The Point Orlando Resort fits the bill. <b>Walt Disney World</b> Resort and SeaWorld® are both within a 15-minute drive. Guests can walk to Wet 'n Wild and Universal Orlando Resort in under 20 minutes.","7389 Universal Blvd, Orlando, FL, 32819",1789
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,2366822,4,4.4,5,216,Hilton Orlando,https://www.expedia.com/International-Drive-Hotels-Hilton-Orlando.h2366822.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830777134&c=5eb48d13-90e5-43dd-b832-e039b76ffc04&,28.424,-81.458335,"Hilton Orlando is close to many theme parks. It's a 10-minute drive to <b>Walt Disney World</b> Resort and <b>Universal Studios</b>, and 7 minutes to SeaWorld® Orlando and Aquatica by SeaWorld®. Nearby attractions include the Orlando Eye and I-Drive 360. Guests can drive to Orlando International Airport in 15 minutes.","6001 Destination Parkway, Orlando, FL, 32819",912
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,2432727,5,4.5,2,86,Waldorf Astoria Orlando,https://www.expedia.com/Orlando-Hotels-Waldorf-Astoria-Orlando.h2432727.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830315674&c=0e672583-0ab8-4560-b811-f88da5442c7d&,28.353303,-81.532486,"This family-friendly Orlando resort is within 3 mi (5 km) of Disney's Typhoon Lagoon Water Park, <b>Epcot</b>®, and <b>Disney's Hollywood Studios</b>®. <b>Downtown Disney</b>® area is 3 mi (4.9 km) away.","14200 Bonnet Creek Resort Lane, Orlando, FL, 32821",549
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,2455364,4,4.5,3,126,Hilton Orlando Bonnet Creek Resort,https://www.expedia.com/Orlando-Hotels-Hilton-Orlando-Bonnet-Creek-Resort.h2455364.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830436393&c=1111bb30-817f-4ee2-8de8-a701624c650d&,28.356062,-81.533926,"This family-friendly Orlando resort is located in the entertainment district, within 3 mi (5 km) of Disney's Typhoon Lagoon Water Park, <b>Epcot</b>® and <b>Disney's Hollywood Studios</b>®. <b>Downtown Disney</b>® area is 2.8 mi (4.5 km) away.","14100 Bonnet Creek Resort Lane, Orlando, FL, 32821",900
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,2471806,4,4.6,7,296,Parc Soleil by Hilton Grand Vacations,https://www.expedia.com/Orlando-Hotels-Parc-Soleil-By-Hilton-Grand-Vacations.h2471806.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481831097406&c=30e85af8-b1be-47fb-a821-4e9cd510a85b&,28.398886,-81.492407,"This family-friendly Orlando resort is located in the entertainment district, within 3 mi (5 km) of <b>SeaWorld</b>® Orlando, Discovery Cove and Aquatica. <b>Downtown Disney</b>® area is 3.1 mi (4.9 km) away.","11272 Desforges Avenue, Orlando, FL, 32836",400
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,2578688,3,4.5,4,168,Fairfield Inn & Suites by Marriott Orlando at SeaWorld,https://www.expedia.com/International-Drive-Hotels-Fairfield-Inn-Suites-By-Marriott-Orlando-At-SeaWorld.h2578688.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830592600&c=a1679c85-2994-4f7f-b944-09da28eb71e9&,28.408991,-81.455921,"Situated in the entertainment district, this hotel is within a 10-minute walk of Aquatica and Discovery Cove. <b>SeaWorld</b>® Orlando and Orange County Convention Center are also within 3 mi (5 km).","10815 International Drive, Orlando, FL, 32821",432
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,2928902,3.5,3.1,1,16,Allure Resort Orlando,https://www.expedia.com/International-Drive-Hotels-Allure-Resort-Orlando.h2928902.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830145800&c=c6455d20-0354-47e9-bebd-51d55ceef93b&,28.443217,-81.470491,"This family-friendly Orlando hotel is located in the entertainment district, just steps from Coca-Cola Orlando Eye and I-Drive 360. Orange County Convention Center and Wet 'n Wild are also within 2 mi (3 km).","8444 International Drive, Orlando, FL, 32819",1494
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,2935947,2.5,4.3,8,314,Comfort Suites Orlando Airport,https://www.expedia.com/Orlando-International-Airport-Hotels-Comfort-Suites-Orlando-Airport.h2935947.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481831235011&c=a64c617d-1b4d-4bd6-a44d-0028c5562c52&,28.450433,-81.354722,"Situated near the airport, this hotel is 2 mi (3.2 km) from Oak Ridge Gun Range and 2.6 mi (4.2 km) from Florida Mall. Lake Conway is 2.6 mi (4.2 km) away.","1936 Mccoy Road, Orlando, FL, 32809",494
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,4408039,4,4.4,2,64,Wyndham Grand Orlando Resort Bonnet Creek,https://www.expedia.com/Orlando-Hotels-Wyndham-Grand-Orlando-Resort-Bonnet-Creek.h4408039.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830315674&c=0e672583-0ab8-4560-b811-f88da5442c7d&,28.357086,-81.53505,"This family-friendly Orlando hotel is located in the entertainment district, within 3 mi (5 km) of Disney's Typhoon Lagoon Water Park, <b>Epcot</b>® and <b>Disney's Hollywood Studios</b>®. <b>Downtown Disney</b>® area is 2.7 mi (4.4 km) away.","14651 Chelonia Pkwy, Orlando, FL, 32821",1238
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,4836993,3.5,4.7,5,207,Embassy Suites by Hilton Orlando Lake Buena Vista South,https://www.expedia.com/Disneys-Maingate-East-Hotels-Embassy-Suites-By-Hilton-Orlando-Lake-Buena-Vista-South.h4836993.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830777134&c=5eb48d13-90e5-43dd-b832-e039b76ffc04&,28.335483,-81.48066,This family-friendly Kissimmee hotel is within 2 mi (3 km) of Capone's Dinner Show and Lake Buena Vista Factory Stores. Fun Spot America and Old Town are also within 3 mi (5 km).,"4955 Kyngs Heath Rd, Kissimmee, FL, 34746",478
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,5963292,3,4.4,3,119,Universal's Cabana Bay Beach Resort,https://www.expedia.com/Orlando-Hotels-Universals-Cabana-Bay-Beach-Resort.h5963292.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830436393&c=1111bb30-817f-4ee2-8de8-a701624c650d&,28.467071,-81.472141,On-site at Universal Orlando Resort™,"6550 Adventure Way, Orlando, FL, 32819",1203
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,7476449,2.5,3.5,3,101,Satisfaction Orlando Resort,https://www.expedia.com/Downtown-Kissimmee-Hotels-Satisfaction-Orlando-Resort.h7476449.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830436393&c=1111bb30-817f-4ee2-8de8-a701624c650d&,28.305637,-81.424314,"Located in Downtown Kissimmee, this hotel is within 1 mi (2 km) of Skate Reflections, Osceola Square Mall, and Florida Technical College. 192 Flea Market and Kissimmee Civic Center are also within 3 mi (5 km).","1500 North Thacker Ave, Kissimmee, FL, 34741",454
